id_estudiante,edad,sexo,semestre,estrato,trabaja,horas_trabajo_semana,beca,acceso_internet,promedio_acumulado,asistencia,horas_estudio_semana,talleres_entregados,proyectos_entregados,horas_programacion,participacion_clase,horas_sueno,uso_redes_sociales,nivel_estres,uso_herramientas_IA,aprueba_asignatura
1380,33,Femenino,3,3,No,0,Sí,Sí,3.76,91.9,6.6,81.9,73.3,4.9,10.0,6.0,3.1,5,4.6,Sí
1381,23,Femenino,4,5,Sí,38,No,Sí,4.36,87.7,14.7,100.0,94.1,7.7,10.0,8.9,2.7,4,4.4,Sí
1382,28,Masculino,4,1,No,0,No,Sí,3.78,90.4,9.9,97.9,99.0,8.5,6.7,7.8,2.2,4,2.2,Sí
1383,34,Masculino,3,4,No,0,No,Sí,3.45,74.5,13.6,79.5,76.9,4.3,5.7,5.1,6.2,3,6.4,Sí
1384,18,Femenino,10,5,Sí,18,No,Sí,3.33,45.8,8.1,57.7,34.5,5.6,6.2,8.4,2.1,1,5.0,No
1385,23,Masculino,8,2,Sí,45,No,Sí,3.25,65.3,9.2,67.0,54.7,8.1,5.6,9.5,2.3,9,6.4,No
1386,17,Femenino,8,2,Sí,18,Sí,No,3.63,49.9,23.4,47.6,57.7,9.5,6.7,6.8,1.6,8,5.5,No
1387,23,Femenino,1,6,No,0,Sí,No,4.3,90.7,15.4,92.9,92.0,8.7,10.0,6.4,4.6,6,3.0,Sí
1388,28,Masculino,7,3,Sí,45,No,Sí,3.0,60.2,29.6,72.4,79.7,21.3,5.6,6.3,5.0,10,3.1,No
1389,28,Masculino,2,1,Sí,42,No,Sí,3.68,83.0,16.1,75.8,67.7,11.0,9.4,6.4,3.7,9,7.6,Sí
1390,16,Femenino,1,2,Sí,40,No,Sí,4.12,90.3,11.8,100.0,88.9,7.5,9.0,7.7,2.0,4,6.1,Sí
1391,21,Femenino,3,3,No,0,Sí,Sí,3.77,93.0,17.3,82.1,89.4,8.6,9.2,6.0,1.3,4,4.2,Sí
1392,34,Masculino,4,4,Sí,19,Sí,Sí,3.66,47.8,16.2,52.1,65.1,12.0,5.4,7.7,4.0,3,6.1,No
1393,31,Masculino,6,4,Sí,25,Sí,Sí,3.11,67.4,12.0,75.5,66.7,8.3,7.7,6.8,4.7,4,3.3,No
1394,23,Masculino,10,6,No,0,No,Sí,3.31,65.7,11.0,70.8,81.0,4.4,7.8,6.1,2.3,4,7.2,Sí
1395,16,Femenino,5,2,No,0,No,Sí,3.26,52.7,15.2,61.0,51.3,13.4,8.1,7.2,3.1,3,2.3,No
1396,31,Femenino,4,3,No,0,No,Sí,3.33,78.3,8.8,77.3,60.9,5.6,8.3,6.5,1.4,4,5.4,Sí
1397,24,Femenino,8,3,Sí,25,Sí,Sí,3.14,58.5,7.9,48.3,54.2,4.9,7.4,6.0,2.0,5,4.7,No
1398,28,Masculino,4,3,Sí,38,Sí,Sí,3.19,83.8,3.2,92.2,82.7,2.6,9.9,6.8,3.6,5,5.0,Sí
1399,26,Masculino,10,2,No,0,No,Sí,4.05,89.6,5.9,100.0,87.9,4.1,9.8,6.8,2.9,2,6.3,Sí
1400,28,Femenino,2,6,Sí,35,Sí,Sí,3.93,79.2,25.9,77.9,66.0,8.9,7.3,6.2,3.3,6,7.0,Sí
1401,25,Masculino,3,4,No,0,No,Sí,3.41,83.7,5.0,89.2,85.7,3.0,9.7,5.8,5.3,5,4.2,Sí
1402,19,Masculino,6,3,No,0,No,Sí,4.47,60.1,31.1,53.4,36.4,23.9,6.5,6.9,1.6,1,1.0,Sí
1403,21,Masculino,8,3,Sí,38,No,Sí,4.41,92.6,17.6,85.4,91.3,12.6,7.7,7.0,3.3,5,1.6,Sí
1404,22,Femenino,8,2,No,0,No,Sí,4.73,91.9,30.4,92.7,97.5,26.9,10.0,7.3,2.1,3,4.2,Sí
1405,20,Femenino,9,3,No,0,No,Sí,4.15,69.8,33.8,63.9,68.8,10.6,5.0,7.2,2.8,6,5.1,Sí
1406,26,Masculino,7,4,Sí,10,Sí,Sí,3.74,91.1,9.9,91.9,100.0,4.5,9.9,8.4,3.5,5,5.8,Sí
1407,28,Masculino,2,3,No,0,No,Sí,3.83,94.2,9.2,100.0,100.0,5.8,8.8,5.5,1.6,2,5.4,Sí
1408,34,Femenino,8,6,Sí,21,No,Sí,3.27,74.8,1.9,69.1,60.1,1.3,7.7,8.7,2.2,6,6.8,No
1409,25,Femenino,7,3,Sí,23,Sí,Sí,3.79,91.8,7.4,94.5,100.0,3.4,7.5,5.2,2.4,4,8.6,Sí
1410,25,Masculino,8,3,Sí,34,No,No,3.13,72.8,2.2,58.7,69.8,1.7,6.4,8.3,3.7,5,5.2,No
1411,26,Masculino,3,4,No,0,Sí,Sí,3.41,98.5,2.3,100.0,100.0,0.9,9.2,7.4,5.2,7,5.7,Sí
1412,22,Masculino,7,2,No,0,Sí,Sí,3.7,85.0,5.8,79.3,88.2,1.7,8.3,6.2,1.3,3,3.5,Sí
1413,33,Femenino,10,3,No,0,Sí,Sí,3.47,90.5,8.8,92.8,91.3,7.6,8.3,3.9,2.2,5,5.1,Sí
1414,19,Masculino,9,3,Sí,16,No,No,2.61,44.6,14.1,46.7,40.3,7.5,4.9,5.0,2.8,3,5.4,No
1415,17,Masculino,3,3,No,0,No,Sí,3.24,82.8,9.2,83.9,81.6,8.0,8.9,6.0,2.8,8,5.3,Sí
1416,29,Femenino,10,4,Sí,45,No,Sí,3.55,78.3,9.3,70.7,63.8,4.3,7.3,7.3,3.7,3,3.5,Sí
1417,28,Femenino,6,3,No,0,Sí,Sí,3.82,86.4,12.2,84.1,94.1,4.1,8.7,6.2,1.6,1,5.3,Sí
1418,27,Masculino,2,4,Sí,35,No,No,3.44,72.4,9.4,74.3,76.1,7.1,7.9,6.8,2.7,6,5.2,No
1419,22,Femenino,2,3,Sí,23,No,Sí,4.59,90.3,25.6,88.4,96.6,20.5,6.3,6.3,2.4,3,5.6,Sí
1420,17,Masculino,5,3,Sí,25,No,Sí,2.74,40.6,7.4,51.8,37.3,4.4,4.6,7.0,4.3,4,4.2,No
1421,28,Masculino,5,4,No,0,Sí,Sí,2.94,62.1,9.6,62.4,57.9,3.3,5.4,5.1,3.1,6,5.0,No
1422,29,Masculino,7,2,Sí,31,Sí,Sí,3.6,82.4,13.1,74.5,64.2,9.1,5.0,6.5,2.4,3,9.4,Sí
1423,32,Femenino,2,2,No,0,Sí,Sí,3.89,72.0,12.9,75.4,59.1,5.3,6.7,7.4,5.5,4,5.1,Sí
1424,24,Masculino,7,3,Sí,28,No,Sí,3.96,72.8,8.5,53.3,56.3,6.9,6.1,9.8,2.3,6,7.1,Sí
1425,32,Femenino,5,2,Sí,11,No,Sí,3.5,64.1,11.6,79.8,69.2,5.4,5.8,7.8,2.0,4,7.9,No
1426,23,Femenino,6,1,No,0,No,Sí,3.9,82.9,7.7,69.1,65.4,6.2,8.8,6.6,4.0,2,2.1,Sí
1427,17,Femenino,8,4,No,0,No,No,3.47,63.4,12.2,70.5,60.8,6.8,7.4,6.0,2.4,2,4.6,Sí
1428,28,Femenino,10,3,No,0,No,Sí,4.42,93.8,18.4,99.7,95.6,12.1,10.0,7.3,3.1,1,4.7,Sí
1429,18,Femenino,4,3,Sí,25,No,Sí,3.27,81.3,9.4,72.3,78.2,7.2,9.8,5.8,7.1,4,9.0,Sí
1430,31,Masculino,7,6,Sí,34,No,Sí,4.09,92.4,11.5,96.8,87.3,3.7,8.0,7.0,2.4,6,8.8,Sí
1431,21,Masculino,6,3,Sí,27,Sí,Sí,3.69,57.5,8.6,52.0,47.5,6.8,7.2,7.2,1.9,4,2.1,No
1432,34,Femenino,10,5,No,0,Sí,Sí,3.09,40.0,7.4,38.7,44.0,2.8,2.5,6.6,2.7,2,3.0,No
1433,22,Masculino,2,2,No,0,No,Sí,3.31,49.3,12.8,53.1,59.9,6.6,6.2,8.0,2.6,5,7.5,No
1434,25,Femenino,8,3,No,0,No,Sí,3.93,97.3,4.4,96.9,93.0,2.6,10.0,6.7,4.4,5,4.0,Sí
1435,24,Femenino,10,5,No,0,Sí,No,3.3,81.4,6.8,73.4,76.3,5.7,8.3,6.3,1.5,8,6.3,No
1436,17,Masculino,9,3,Sí,13,No,Sí,3.6,97.3,20.1,100.0,100.0,6.3,8.7,6.2,10.0,3,4.6,Sí
1437,30,Femenino,5,4,No,0,No,Sí,3.26,72.3,4.7,70.6,60.1,3.0,8.7,5.3,2.1,5,2.9,No
1438,20,Masculino,10,3,No,0,No,Sí,4.1,86.8,17.0,86.0,78.8,11.7,7.5,5.1,3.9,3,7.6,Sí
1439,19,Masculino,4,2,No,0,No,Sí,3.71,71.5,17.0,71.1,67.3,8.3,7.1,7.5,4.8,4,3.5,Sí
1440,35,Masculino,6,3,Sí,35,No,Sí,3.57,48.3,10.1,37.5,42.0,4.8,4.9,8.6,3.3,7,4.7,No
1441,19,Masculino,8,3,Sí,45,No,Sí,3.46,74.4,9.6,65.4,67.3,5.7,5.4,9.4,4.1,4,2.7,No
1442,33,Femenino,3,5,Sí,43,Sí,Sí,3.79,95.4,8.6,90.7,91.4,3.5,9.7,8.1,3.1,9,2.8,Sí
1443,19,Femenino,10,2,Sí,18,No,Sí,3.49,74.6,13.3,77.9,67.6,7.7,6.1,7.4,4.1,3,5.1,Sí
1444,32,Femenino,1,6,Sí,21,No,Sí,3.4,78.5,8.4,71.1,79.8,6.4,9.6,7.2,2.4,4,3.1,Sí
1445,27,Masculino,4,5,Sí,11,No,Sí,3.68,58.9,14.2,68.4,63.4,11.4,9.1,8.4,2.2,4,8.0,No
1446,32,Masculino,4,2,No,0,No,Sí,3.39,51.6,5.7,53.3,50.6,3.0,4.3,6.4,1.2,4,6.4,No
1447,25,Femenino,1,3,Sí,14,Sí,Sí,4.31,71.2,19.6,74.2,76.1,13.2,6.7,9.0,3.7,7,6.6,Sí
1448,16,Masculino,9,5,Sí,14,No,Sí,4.26,91.0,14.7,88.4,100.0,4.4,9.3,6.8,2.5,5,4.4,Sí
1449,33,Femenino,3,6,Sí,31,Sí,Sí,3.7,98.3,1.0,85.5,79.1,0.6,7.4,7.1,3.6,5,4.5,Sí
1450,33,Femenino,5,3,No,0,No,Sí,4.3,92.6,19.2,96.9,90.0,17.0,10.0,6.8,2.6,1,5.9,Sí
1451,29,Femenino,6,3,No,0,No,Sí,3.96,75.2,18.4,69.5,65.7,9.0,7.1,8.2,5.6,4,0.0,Sí
1452,30,Femenino,8,3,No,0,No,Sí,3.25,58.9,21.0,47.0,58.6,13.8,5.4,6.8,2.8,5,4.1,No
1453,27,Masculino,6,4,Sí,38,No,Sí,4.29,89.1,15.4,82.4,83.9,11.7,9.7,7.3,2.2,9,1.4,Sí
1454,19,Femenino,3,2,No,0,No,Sí,3.3,82.0,15.6,81.3,85.1,10.4,8.3,5.3,2.5,2,5.5,Sí
1455,18,Masculino,6,4,Sí,36,Sí,Sí,3.07,62.6,4.5,43.5,51.6,2.5,6.5,6.6,3.9,2,2.7,No
1456,35,Femenino,1,1,Sí,19,No,Sí,3.42,95.1,4.3,92.4,100.0,1.7,10.0,8.1,10.0,6,4.8,Sí
1457,27,Masculino,4,1,Sí,25,Sí,Sí,3.92,82.8,17.6,90.8,84.1,10.2,8.1,5.8,6.0,2,3.2,Sí
1458,22,Femenino,6,3,Sí,19,No,Sí,4.04,91.5,12.9,91.8,97.0,6.2,7.8,6.8,1.6,5,7.9,Sí
1459,26,Femenino,7,3,Sí,15,Sí,Sí,3.54,84.3,2.0,93.9,100.0,1.5,9.9,6.8,3.4,3,9.5,Sí
1460,16,Masculino,10,3,No,0,No,Sí,2.25,40.0,12.4,36.8,38.8,7.0,3.3,6.1,2.0,6,6.8,No
1461,21,Masculino,3,3,No,0,No,Sí,3.4,72.2,4.4,81.4,73.2,3.6,6.6,8.0,2.5,5,6.9,Sí
1462,30,Femenino,9,3,Sí,34,No,Sí,3.3,92.8,3.1,82.1,71.9,1.3,9.6,7.4,2.6,10,4.9,Sí
1463,30,Masculino,7,2,No,0,No,Sí,4.3,72.0,30.1,76.8,81.3,16.6,5.6,7.9,2.9,6,3.7,Sí
1464,34,Masculino,1,3,Sí,41,No,Sí,3.33,73.8,5.5,72.9,61.4,3.5,7.7,8.1,4.7,6,1.1,Sí
1465,26,Masculino,2,6,Sí,44,No,Sí,3.46,90.9,1.6,100.0,91.9,0.6,10.0,6.8,2.6,7,5.4,Sí
1466,17,Masculino,1,3,No,0,No,Sí,2.94,64.9,3.1,61.6,56.7,2.0,8.4,8.7,3.3,7,4.4,No
1467,29,Femenino,9,3,No,0,No,Sí,3.82,82.3,19.7,73.8,76.6,9.3,9.1,5.3,3.0,3,5.4,Sí
1468,17,Masculino,9,3,Sí,45,No,Sí,4.03,90.9,4.8,95.0,100.0,2.1,10.0,6.6,2.1,5,3.6,Sí
1469,19,Masculino,7,6,Sí,15,No,Sí,4.73,93.9,17.4,100.0,92.9,6.7,8.6,7.0,2.3,3,2.0,Sí
1470,32,Masculino,10,2,No,0,No,Sí,3.74,79.2,13.7,81.0,68.1,7.0,8.9,4.7,2.2,5,2.7,Sí
1471,18,Masculino,3,4,No,0,No,Sí,3.7,96.7,12.7,96.3,100.0,10.9,9.4,8.5,4.2,6,8.1,Sí
1472,28,Masculino,5,4,No,0,No,Sí,3.09,84.6,4.9,74.8,81.6,1.6,9.8,5.8,2.5,9,8.9,Sí
1473,24,Masculino,4,3,Sí,34,No,No,3.17,87.1,9.4,94.6,99.3,7.6,8.8,6.9,7.3,10,1.9,Sí
1474,22,Masculino,7,2,Sí,40,Sí,Sí,3.48,62.0,9.4,61.5,65.3,5.1,7.5,7.7,2.0,4,3.7,No
1475,30,Masculino,9,4,Sí,26,No,Sí,4.54,88.6,9.3,94.2,90.2,5.9,9.1,9.6,2.0,4,1.5,Sí
1476,26,Femenino,2,1,Sí,39,No,Sí,3.55,82.7,19.4,84.3,82.5,11.8,7.3,4.8,1.8,9,5.1,Sí
1477,35,Masculino,8,3,No,0,No,Sí,3.22,58.3,9.2,74.6,75.3,7.9,5.9,7.5,2.8,1,5.2,No
1478,17,Femenino,9,4,No,0,No,Sí,3.59,59.4,15.9,55.0,46.5,12.1,5.5,6.5,2.3,8,4.8,No
1479,30,Masculino,10,2,Sí,28,Sí,Sí,3.82,79.9,11.7,75.8,79.6,10.4,9.5,7.6,2.5,7,4.0,Sí
1480,29,Masculino,10,4,No,0,Sí,Sí,3.72,81.5,4.8,89.6,90.8,3.7,6.5,7.9,5.0,4,5.5,No
1481,35,Femenino,9,1,No,0,No,Sí,3.95,65.9,15.3,74.2,72.8,7.3,4.6,7.3,2.8,2,6.3,Sí
1482,26,Masculino,10,4,Sí,10,No,Sí,3.93,84.8,16.6,93.3,100.0,14.6,8.8,6.9,2.5,4,6.4,Sí
1483,18,Femenino,7,3,No,0,No,Sí,3.35,91.9,8.1,91.8,90.8,7.2,8.8,5.5,3.5,2,7.4,Sí
1484,32,Femenino,9,2,No,0,No,Sí,3.49,80.6,13.3,82.2,88.8,5.0,6.7,5.6,3.3,6,4.3,Sí
1485,27,Masculino,9,2,No,0,No,Sí,4.04,87.5,16.1,76.8,64.9,13.6,8.7,7.8,4.4,3,3.8,Sí
1486,30,Femenino,3,5,Sí,35,No,Sí,4.51,87.6,35.0,86.3,94.7,24.4,9.1,5.8,4.6,3,6.9,Sí
1487,31,Femenino,4,1,No,0,No,Sí,4.06,86.4,7.9,88.6,94.6,6.8,10.0,7.3,3.8,4,3.9,Sí
1488,20,Masculino,2,2,No,0,No,Sí,3.97,75.4,14.7,77.6,99.2,12.5,5.3,8.4,4.8,3,4.6,Sí
1489,35,Masculino,10,3,Sí,10,No,Sí,3.75,83.0,8.8,76.9,93.0,7.3,8.5,5.2,2.1,8,3.9,Sí
1490,21,Masculino,3,3,Sí,17,Sí,Sí,4.51,97.1,15.5,88.3,97.7,12.9,10.0,8.4,2.8,3,8.4,Sí
1491,34,Femenino,5,3,No,0,No,Sí,3.62,76.6,9.6,85.0,79.6,3.5,9.6,8.3,3.2,5,6.2,Sí
1492,20,Femenino,5,2,Sí,30,No,Sí,3.43,95.4,4.9,100.0,91.1,1.9,9.7,7.2,3.1,4,2.7,Sí
1493,18,Femenino,6,2,No,0,No,Sí,2.83,75.8,4.2,74.0,66.7,1.5,6.9,6.1,10.0,6,5.0,No
1494,16,Femenino,7,2,No,0,No,Sí,3.57,68.1,19.5,76.4,81.5,6.9,6.5,7.4,5.2,1,5.8,Sí
1495,21,Masculino,7,2,Sí,28,No,Sí,3.6,87.4,2.8,94.9,100.0,1.4,7.6,6.6,5.1,1,2.8,Sí
1496,30,Masculino,1,3,Sí,38,Sí,Sí,3.73,89.9,16.1,76.5,64.4,11.4,8.5,6.0,2.6,8,5.7,Sí
1497,17,Femenino,2,4,No,0,No,Sí,3.44,68.3,8.2,67.5,59.0,4.2,6.9,7.0,2.9,1,4.7,No
1498,18,Masculino,9,2,Sí,21,Sí,Sí,3.22,55.2,16.8,65.9,66.3,12.3,6.1,5.7,4.4,4,2.5,No
1499,32,Femenino,10,3,No,0,No,Sí,3.58,81.6,17.6,68.9,57.6,13.9,9.2,5.4,6.4,5,2.3,Sí
1500,27,Masculino,2,3,No,0,No,Sí,3.55,92.4,8.9,80.8,76.6,6.2,9.1,6.1,2.0,9,7.7,Sí
